uid,contractUid,number,dateSigned,type,title,amountValue,description,url
2013-050-13/і/128,050-13/і/128,1,2013-11-11,Додаткова угода,Додаткова угода № 1 до Інвестиційного договору № 050-13/і/128,null,Додатковою угодою пункти в інвестиційному договорі викладено в новій редакції,null
2014-050-13/і/134,050-13/і/134,1,2015-11-26,Додаткова угода,Додаткова угода № 1 до Інвестиційного договору № 050-13/і/134,null,Додатковою угодою затверджено графік фінансування та реалізації інвестиційного проєкту.,null
2014-050-13/і/134,050-13/і/134,2,2019-04-02,Додаткова угода,Додаткова угода № 2 до Інвестиційного договору № 050-13/і/134,null,Додатковою угодою збільшено загальну площу об'єкту інвестування та встановлено доплату у зв'язку із збільшенням ТЕП,null
2014-050-13/і/134,050-13/і/134,3,2021-07-23,Додаткова угода,Додаткова угода № 3 до Інвестиційного договору № 050-13/і/134,null,Додатковою угодою виключено деякі пункти в інвестиційному договорі,null
2014-050-13/і/137,050-13/і/137,1,2021-07-23,Додаткова угода,Додаткова угода № 1 до Інвестиційного договору № 050-13/і/137,null,Додатковою угодою виключено деякі пункти в інвестиційному договорі,null
2014-050-13/і/139,050-13/і/139,1,2021-07-23,Додаткова угода,Додаткова угода № 1 до Інвестиційного договору № 050-13/і/139,null,Додатковою угодою виключено деякі пункти в інвестиційному договорі,null
2014-050-13/і/140,050-13/і/140,1,2020-12-11,Додаткова угода,Додаткова угода № 1 до Інвестиційного договору № 050-13/і/140,null,Додатковою угодою виключено деякі пункти в інвестиційному договорі,null
2014-050-13/і/143,050-13/і/143,1,2015-02-04,Додаткова угода,Додаткова угода № 1 до Інвестиційного договору № 050-13/і/143,null,Додаткова угода щодо зміни назви інвестора,null
2014-050-13/і/143,050-13/і/143,2,2015-06-22,Додаткова угода,Додаткова угода № 2 до Інвестиційного договору № 050-13/і/143,null,"Додаткова угода щодо договорів про надання послуг з розміщення телекомунікаційних мереж та обладнання в тунелях, на станціях та у вагонах Київського метрополітену та інших пов'язаних договорів",null
2014-050-13/і/143,050-13/і/143,3,2015-11-09,Додаткова угода,Додаткова угода № 3 до Інвестиційного договору № 050-13/і/143,null,Додаткова угода щодо роботи Системи відеоспостереження,null
2014-050-13/і/143,050-13/і/143,4,2016-05-17,Додаткова угода,Додаткова угода № 4 до Інвестиційного договору № 050-13/і/143,null,Додатковою угодою внесено зміни до визначення деяких термінів та затверджено графік фінансування та реалізації першої черги будівництва за робочим проектом «Будівництво Wi-Fi мережі в Київському метрополітені для надання якісних телекомунікаційних послуг жителям та гостям міста»,null
