uid,title,acceptedDate,issuedDate,type,url,text,creatorName,publisherName,publisherId
109-50,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.02.2024 по 29.02.2024,null,null,Звіти щодо задоволення запитів на інформацію,https://shev-2023.kyivcity.gov.ua/files/2024/3/20/lutiy.docx,null,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
109-51,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.03.2024 по 29.03.2024,null,null,Звіти щодо задоволення запитів на інформацію,https://shev-2023.kyivcity.gov.ua/files/2024/4/19/berezen.docx,null,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
109-52,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.04.2024 по 30.04.2024,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/26.06.2024%20%D1%80/2024%2005.pdf,null,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
109-53,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.05.2024 по 31.05.2024,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/26.06.2024%20%D1%80/2024.pdf,null,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
109-54,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 03.06.2024 по 28.06.2024,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/16.07.2024/2024-5.pdf,null,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
109-55,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.07.2024 по 31.07.2024,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/29.08.2024/2024-6.pdf,null,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
109-56,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.08.2024 по 30.08.2024,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/25.09.2024/2024.pdf,null,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
109-57,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.09.2024 по 30.09.2024,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/2024.12.20/092024-2.pdf,null,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
109-58,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.10.2024 по 31.10.2024,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/2024.12.20/10.2024.pdf,null,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
109-59,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.11.2024 по 29.11.2024,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/2024.12.20/11.2024.pdf,null,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
109-60,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 02.12.2024 по 31.12.2024,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/2025.01.20/2024.pdf,null,Відділ організації діловодства,Шевченківська районна в місті Києві державна адміністрація,37405111
109-61,Інформація щодо роботи районного комітету доступності з 2019 року по І півріччя 2024 року,null,null,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/2025.01.21/2019_po_%D0%86_piv_%202024_roku_%2020.05.2024.pdf,null,Районний комітет забезпечення доступності,Шевченківська районна в місті Києві державна адміністрація,37405111
109-62,Інформація щодо роботи районного комітету доступності за 2 квартал 2024 року,null,null,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/2025.01.21/109-4157%20%D0%B4%D0%BE%D0%B4%D0%B0%D1%82%D0%BE%D0%BA.pdf,null,Районний комітет забезпечення доступності,Шевченківська районна в місті Києві державна адміністрація,37405111
109-63,Інформація щодо роботи районного комітету доступності за 3 квартал 2024 року,null,null,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/2025.01.21/_%D1%80%D0%BE%D0%B1%D0%BE%D1%82%D0%B8_%D0%BA%D0%BE%D0%BC%D1%96%D1%82%D0%B5%D1%82%D1%83_%D0%B4%D0%BE%D1%81%D1%82%D1%83%D0%BF%D0%BD%D0%BE%D1%81%D1%82%D1%96_%D0%86%D0%86%D0%86_%D0%BA%D0%B2%D0%B0%,null,Районний комітет забезпечення доступності,Шевченківська районна в місті Києві державна адміністрація,37405111
107-1,Звіт про організацію роботи із зверненнями громадян в Святошинській районній в місті Києві державній адміністрації за I квартал 2020 року,2020-04-03,2020-04-14,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/zvg/Inform_I_2020.doc,null,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-2,Звіт про організацію роботи із зверненнями громадян в Святошинській районній в місті Києві державній адміністрації за І півріччя 2020 року,2020-07-02,2020-07-08,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/zvg/informi2020-1.doc,null,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-3,Звіт про організацію роботи із зверненнями громадян в Святошинській районній в місті Києві державній адміністрації за 2020 рік,2021-01-05,2021-01-11,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/zvg/Zvit_2020.doc,null,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-4,Звіт про організацію роботи із зверненнями громадян в Святошинській районній в місті Києві державній адміністрації за I квартал 2021 року,2021-04-05,null,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/zvg/Zvit_1_2021.doc,null,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-5,Звіт про організацію роботи із зверненнями громадян в Святошинській районній в місті Києві державній адміністрації за І півріччя 2021 року,2021-07-02,2021-07-13,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/zvg/Zvit_01_062021.doc,null,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-6,Звіт про організацію роботи із зверненнями громадян в Святошинській районній в місті Києві державній адміністрації за 9 місяців 2021 року,2021-10-05,2021-10-05,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/zvg/Zvit_01_062021.doc,null,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-7,Звіт про організацію роботи із зверненнями громадян в Святошинській районній в місті Києві державній адміністрації за 2021 рік,2022-01-05,2022-01-24,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/zvg/Zvit2021_2020.pdf,null,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-8,Звіт про організацію роботи із зверненнями громадян в Святошинській районній в місті Києві державній адміністрації за 9 місяців 2022 року,null,null,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/zvg/informacia_10_22.pdf,null,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-9,Звіт про організацію роботи із зверненнями громадян в Святошинській районній в місті Києві державній адміністрації за 2022 рік,2023-01-10,null,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/zvg/dodatok_2022_rik.pdf,null,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-10,Звіт про організацію роботи із зверненнями громадян в Святошинській районній в місті Києві державній адміністрації за I квартал 2023 року,2023-04-13,2023-05-01,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/zvg/1_kv_23.docx,null,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-11,Звіт про організацію роботи із зверненнями громадян в Святошинській районній в місті Києві державній адміністрації за 9 місяців 2023 року,2023-10-04,null,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/zvg/kv3.docx,null,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-12,Звіт про організацію роботи із зверненнями громадян в Святошинській районній в місті Києві державній адміністрації за 2023 рік,2024-01-09,null,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/zvg/zvit_23.pdf,null,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
107-13,Звіт щодо задоволення запитів на інформацію за І квартал 2020 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/Zvit_I_2020.pdf,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-14,Звіт щодо задоволення запитів на інформацію за І півріччя 2020 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/Zvit_I_PR_2020.pdf,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-15,Звіт щодо задоволення запитів на інформацію за ІІІ квартал 2020 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/Zvit_III_2020.pdf,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-16,Звіт щодо задоволення запитів на інформацію за 2020 рік,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/Zvit_2020.pdf,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-17,Звіт щодо задоволення запитів на інформацію за І квартал 2021 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/Zvit_I_2021.pdf,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-18,Звіт щодо задоволення запитів на інформацію за І півріччя 2021 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/1_pivriche_2021.pdf,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-19,Звіт щодо задоволення запитів на інформацію за ІІІ квартал 2021 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/Zvit_III_2021.pdf,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-20,Звіт щодо задоволення запитів на інформацію за 2021 рік,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/Zvit_2021.pdf,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-21,Звіт щодо задоволення запитів на інформацію за І квартал 2023 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/Zvit_za_I_kvartal_2023_roku.doc,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-22,Звіт щодо задоволення запитів на інформацію за ІІ квартал 2023 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/ZvitzaIIkvartal2023.doc,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-23,Звіт щодо задоволення запитів на інформацію за ІІІ квартал 2023 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/Zvit_za_iii_kvartal_2023.doc,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-24,Звіт щодо задоволення запитів на інформацію за ІV квартал 2023 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/IV_23.doc,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-25,Звіт щодо задоволення запитів на інформацію за 2023 рік,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/23.doc,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-26,Звіт щодо задоволення запитів на інформацію за І квартал 2024 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/I_24.doc,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-27,Звіт щодо задоволення запитів на інформацію за ІІ квартал 2024 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/%20%D0%B7%D0%B0%20%D0%86%D0%86%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B0%D0%BB%202024%20%D1%80%D0%BE%D0%BA%D1%83.doc,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-28,Звіт щодо задоволення запитів на інформацію за ІІІ квартал 2024 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/_%D0%B7%D0%B0_%D0%86%D0%86%D0%86_%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B0%D0%BB_2024_%D1%80%D0%BE%D0%BA%D1%83.doc,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-29,Звіт щодо задоволення запитів на інформацію за ІV квартал 2024 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/kd/_%D0%B7%D0%B0_IV_%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B0%D0%BB_2024_%D1%80%D0%BE%D0%BA%D1%83.doc,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-30,Звіт щодо задоволення запитів на інформацію за 2024 рік,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/kd/_%D0%B7%D0%B0_2024%20%D1%80%D1%96%D0%BA.doc,null,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-31,Громадський звіт про роботу Святошинської районної в місті Києві державної адміністрації за І півріччя 2020 року,null,null,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/Image/DOKUM/Zvit_2020_1.pdf,null,Організаційний відділ,Святошинська районна в місті Києві державна адміністрація,37395418
107-32,Громадський звіт про роботу Святошинської районної в місті Києві державної адміністрації за 2020 рік,null,null,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/Image/DOKUM/Zvit_2020_1.pdf,null,Організаційний відділ,Святошинська районна в місті Києві державна адміністрація,37395418
107-33,Громадський звіт про роботу Святошинської районної в місті Києві державної адміністрації за І півріччя 2021 року,null,null,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/Image/DOKUM/Zvit_1.pdf,null,Організаційний відділ,Святошинська районна в місті Києві державна адміністрація,37395418
107-34,Громадський звіт про роботу Святошинської районної в місті Києві державної адміністрації за 2021 рік,null,null,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/Image/DOKUM/Zvit_2021.pdf,null,Організаційний відділ,Святошинська районна в місті Києві державна адміністрація,37395418
107-35,Громадський звіт про роботу Святошинської районної в місті Києві державної адміністрації за 2022 рік,null,null,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/Image/DOKUM/zvit22.pdf,null,Організаційний відділ,Святошинська районна в місті Києві державна адміністрація,37395418
107-36,Громадський звіт про роботу Святошинської районної в місті Києві державної адміністрації за І півріччя 2023 року,null,null,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/Image/DOKUM/zvit_2023.pdf,null,Організаційний відділ,Святошинська районна в місті Києві державна адміністрація,37395418
107-37,Громадський звіт про роботу Святошинської районної в місті Києві державної адміністрації за 2023 рік,null,null,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/Image/DOKUM/%20%D0%B7%D0%B0%202023%20%D1%80%D1%96%D0%BA%202.pdf,null,Організаційний відділ,Святошинська районна в місті Києві державна адміністрація,37395418
107-38,Громадський звіт про роботу Святошинської районної в місті Києві державної адміністрації за І півріччя 2024 року,null,null,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/Image/DOKUM/%20%D0%B7%D0%B0%20%D0%86%20%D0%BF%D1%96%D0%B2%D1%80%D1%96%D1%87%D1%87%D1%8F%202024%20%D1%80%D0%BE%D0%BA%D1%83.pdf,null,Організаційний відділ,Святошинська районна в місті Києві державна адміністрація,37395418
103-15,Інформація про кількість зареєстрованих заяв і черговість надання реабілітаційних послуг,null,2025-02-14,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/11/uploaded-files/2025/2/14/15.02.2025.doc,103-15,Управління соціальної та ветеранської політики Дніпровської районної в місті Києві державної адміністрації,Дніпровська районна в місті Києві державна адміністрація,37203257
103-16,Інформація щодо нарахування заробітної плати керівникам Управління соціальної та ветеранської політики Дніпровської РДА в м. Києві за січень 2025 року,null,2025-01-27,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/11/uploaded-files/2025/1/27/ZP-usvp-01_2025.xlsx,103-16,Управління соціальної та ветеранської політики Дніпровської районної в місті Києві державної адміністрації,Дніпровська районна в місті Києві державна адміністрація,37203257
105-15,Звіт про запити на інформацію за період з 12.12.2024 по 31.01.2025,2025-02-18,2025-02-18,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/2025/Lutiy%40025/1802/1224_0125.pdf,105-15,Організаційний відділ,Печерська районна в місті Києві державна адміністрація,37401206
108-26,Звіт про стан розгляду запитів на публічну інформацію за грудень 2024 року,null,2025-01-09,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/17/2025/1/10/zap12_2024.pdf,108-26,Відділ організації діловодства,Солом'янська районна в місті Києві державна адміністрація,37378937
108-27,Звіт про стан розгляду запитів на публічну інформацію за січень 2024 року,null,2025-02-17,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/17/2025/2/17/zap1_2025.pdf,108-27,Відділ організації діловодства,Солом'янська районна в місті Києві державна адміністрація,37378937
105-16,Звіт про звернення громадян за період з 12.12.2024 по 31.01.2025,2025-02-18,2025-02-18,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/14/2025/Lutiy%40025/1802/1224_0125.pdf,105-16,Відділ роботи із зверненнями громадян,Печерська районна в місті Києві державна адміністрація,37401206
108-28,Звіт про хід виконання Програми економічного і соціального розвитку м. Києва на 2024-2026 роки за 2024 року,null,2024-03-25,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/17/2025/1/23/socrozv2024.pdf,108-28,Відділ економіки,Солом'янська районна в місті Києві державна адміністрація,37378937
108-29,"Звіт про реалізацію Солом'янською районною в місті Києві державною адміністрацією повноважень, визначених розпорядженням виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 31.01.2011 № 121 «Про реалізацію районними в місті Києві державними адміністраціями окремих повноважень» у 2024 році",null,2024-03-25,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/17/2025/1/23/povn2024.pdf,108-29,Відділ економіки,Солом'янська районна в місті Києві державна адміністрація,37378937
109-64,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 02.12.2024 по 31.12.2024,null,2025-01-13,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/2025.01.20/2024.pdf,109-64,Відділ роботи із зверненнями громадян,Шевченківська районна в місті Києві державна адміністрація,37405111
109-65,Звіт про надходження запитів на інформацію до Шевченківської районної в місті Києві державної адміністрації з 01.01.2025 по 31.01.2025,null,2025-02-14,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/2025.02.14/sichen-2025.pdf,109-65,Відділ роботи із зверненнями громадян,Шевченківська районна в місті Києві державна адміністрація,37405111
109-66,Інформація про підсумки проведеної роботи зі зверненнями громадян у Шевченківській районній в місті Києві державній адміністрації за період з 01.01.2024 по 31.12.2024,null,2025-02-14,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/18/2025.02.11/%20%D0%BF%D1%80%D0%BE%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%BE%D1%97%20%D1%80%D0%BE%D0%B1%D0%BE%D1%82%D0%B8%20%D0%B7%D1%96%20%D0%B7%D0%B2%D0%B5%D1%80%D0%BD%D0%B5%D0%BD%D0%BD%D1%8F%D0%BC%D0%B8%20%D0%B3%D1%80%D0%BE%D0%BC%D0%B0%D0%B4%D1%8F%D0%BD%2001.01.2024-31.12.2024.pdf,109-66,Відділ роботи із зверненнями громадян,Шевченківська районна в місті Києві державна адміністрація,37405111
103-17,Звіт про роботу із запитами щодо надання публічної інформації Дніпровською районною в місті Києві державною адміністрацією за 01.12.24-31.12.24,null,2025-01-03,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/11/uploaded-files/2025/1/3/Z-pub.pdf,103-17,Відділ організації діловодства,Дніпровська районна в місті Києві державна адміністрація,37203257
107-39,Звіт щодо результатів виконання Закону України «Про доступ до публічної інформації» Святошинської районної в місті Києві державної адміністрації за IV квартал 2024 року,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/kd/_%D0%B7%D0%B0_IV_%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B0%D0%BB_2024_%D1%80%D0%BE%D0%BA%D1%83.doc,107-39,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
107-40,Звіт щодо результатів виконання Закону України «Про доступ до публічної інформації» Святошинської районної в місті Києві державної адміністрації за 2024 рік,null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/kd/_%D0%B7%D0%B0_2024%20%D1%80%D1%96%D0%BA.doc,107-40,Відділ організації діловодства,Святошинська районна в місті Києві державна адміністрація,37395418
103-18,Звіт про роботу із запитами щодо надання публічної інформації Дніпровською районною в місті Києві державною адміністрацією за 01.01.25. -31.01.25,null,2025-02-06,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/11/uploaded-files/2025/2/6/01-2025.pdf,103-18,Відділ організації діловодства,Дніпровська районна в місті Києві державна адміністрація,37203257
103-19,"Інформація про підсумки роботи із зверненнями громадян, що надійшли до Дніпровської районної в місті Києві державної адміністрації за 2024 рік",null,2025-01-16,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/11/uploaded-files/2025/1/16/zxc.docx,103-19,Відділ роботи із зверненнями громадян,Дніпровська районна в місті Києві державна адміністрація,37203257
106-18,Звіт про хід виконання плану роботи Комітету забезпечення доступності осіб з інвалідністю та інших маломобільних груп населення до об'єктів соціальної та інженерно-транспортної інфраструктури в Подільському районі міста Києва на 2024 рік,2024-06-25,null,Звіти з питань безбар'єрності,https://media-stg.kyivcity.gov.ua/kyivcity/sites/15/bezbariernist/diialnist-raionnoho-komitetu-dostupnosti/_%D0%B2%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%BF%D0%BB%D0%B0%D0%BD%D1%83%20%D0%9A%D0%BE%D0%BC%D1%96%D1%82%D0%B5%D1%82%D1%83%20%D0%B4%D0%BE%D1%81%D1%82%D1%83%D0%BF%D0%BD%D0%BE%D1%81%D1%82%D1%96.pdf,106-18,Управління соціальної та ветеранської політики,Подільська районна в місті Києві державна адміністрація,37333608
106-19,Звіт про виконання плану роботи Комітету забезпечення доступності осіб з інвалідністю та інших маломобільних груп населення до об'єктів соціальної та інженерно-транспортної інфраструктури в Подільському районі міста Києва на 2024 рік,2024-12-30,null,Звіти з питань безбар'єрності,https://media-stg.kyivcity.gov.ua/kyivcity/sites/15/uploaded-files/do-planu-roboti-komitetu-dostupnosti-za-2024-rik-1.pdf,106-19,Управління соціальної та ветеранської політики,Подільська районна в місті Києві державна адміністрація,37333608
106-20,Звіт про стан виконання плану заходів за ІІ квартал 2024 р. з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року,null,null,Звіти з питань безбар'єрності,https://media-stg.kyivcity.gov.ua/kyivcity/sites/15/uploaded-files/zvit_bezb_2kv2024-1.pdf,106-20,Управління соціальної та ветеранської політики,Подільська районна в місті Києві державна адміністрація,37333608
106-21,Інформація про виконання Плану заходів на 2023-2024 роки з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року в м. Києві,null,null,Звіти з питань безбар'єрності,https://media-stg.kyivcity.gov.ua/kyivcity/sites/15/uploaded-files/350na03102024iiikvartal.pdf,106-21,Управління соціальної та ветеранської політики,Подільська районна в місті Києві державна адміністрація,37333608
106-22,Звіт про стан виконання плану заходів за ІV квартал 2024 р. з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року,2025-01-03,null,Звіти з питань безбар'єрності,https://media-stg.kyivcity.gov.ua/kyivcity/sites/15/uploaded-files/nadepartament1270912709-235421704802012025.pdf,106-22,Управління соціальної та ветеранської політики,Подільська районна в місті Києві державна адміністрація,37333608
106-23,Звіт про організацію роботи зі зверненнями громадян за 2024 рік,null,null,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/15/uploaded-files/%20%D0%BF%D1%80%D0%BE%20%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D1%96%D0%B7%D0%B0%D1%86%D1%96%D1%8E%20%D1%80%D0%BE%D0%B1%D0%BE%D1%82%D0%B8%20%D0%B7%D1%96%20%D0%B7%D0%B2%D0%B5%D1%80%D0%BD%D0%B5%D0%BD%D0%BD%D1%8F%D0%BC%D0%B8%20%D0%B3%D1%80%D0%BE%D0%BC%D0%B0%D0%B4%D1%8F%D0%BD%20%D0%B7%D0%B0%202024%20%D1%80%D1%96%D0%BA.docx,106-23,Відділ роботи із зверненнями громадян,Подільська районна в місті Києві державна адміністрація,37333608
106-24,"Звіт щодо надходження запитів на інформацію до Подільської районної в місті Києві державної адміністрації, зокрема щодо їх задоволення за січень 2025 року",null,null,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/15/uploaded-files/shchodo-nadkhodzhennya-zapitiv-na-informatsiyu-do-podilskoi-rda-m-kieva-sichen.pdf,106-24,Відділ організації діловодства,Подільська районна в місті Києві державна адміністрація,37333608
107-41,Звіт про підсумки роботи із розгляду звернень громадян у Святошинській районній в місті Києві державній адміністрації за 2024 рік,null,2025-02-18,Звіти з питань звернень громадян,16.04.24,107-41,Відділ роботи із зверненнями громадян,Святошинська районна в місті Києві державна адміністрація,37395418
