facility_id,osm_ref,category,subtype,name,operator,ownership,addr_street,addr_housenumber,grid_id,power_source_id,power_source_name,power_zone_id,power_connection_type,backup_power,backup_power_capacity_kw,dependency_confidence,dependency_notes,source
osm_way_284395846,way/284395846,education,university,Національний університет фізичного виховання і спорту,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_860670794,way/860670794,education,university,Національний університет харчових технологій,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3721302943,node/3721302943,education,university,Національний юридичний університет імені Ярослава Мудрого,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_41385323,way/41385323,education,university,Природничо-гуманітарний інститут НУБіП (корпус 2),Національний Університет біоресурсів і природокористування,,вулиця Героїв Оборони,17,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_33742168,way/33742168,education,university,Ректорат КНУ,,,Володимирська вулиця,64,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_8639419244,node/8639419244,education,university,Ректорат Київського університету ім. Б. Гринченка,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_103882364,way/103882364,education,university,Санітарно-гігієнічний корпус,,,Берестейський проспект,34-А,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_126495106,way/126495106,education,university,Спеціальне конструкторське-технологічне бюро з дослідним виробництвом Інституту фізики напівпровідників ім. В. Є. Лашкарьова,,,Лисогірська вулиця,4,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_99060150,way/99060150,education,university,Спортивний комплекс КНУБА,,,вулиця Освіти,3,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1023486315,way/1023486315,education,university,Спорткомплекс Національного університету харчових технологій,,,,,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_6025822022,node/6025822022,education,university,ТНУ ім. В.І Вернадського,,,вулиця Електриків,26/8,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_31767124,way/31767124,education,university,"ТНУ імені В.І. Вернадського. Навчально-науковий інститут управління, економіки та природокористування (ННІУЕІП)",,,Кирилівська вулиця,164,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_39524069,way/39524069,education,university,"Таврійський Національний Університет імені Вернадського, Інститут Управління, Економіки та природокористування",,,вулиця Електриків,26/8,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_772860123,way/772860123,education,university,Таврійський національний університет імені Вернадського,,,вулиця Джона Маккейна,33,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_relation_2276360,relation/2276360,education,university,Технічний навчально-науковий інститут НУБіП (корпус №11),,,вулиця Героїв Оборони,11,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_107138418,way/107138418,education,university,Тренінговий центр прокурорів України,,,вулиця Юрія Іллєнка,81-Б,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_125230016,way/125230016,education,university,Український гуманітарний інститут,,,Інститутська вулиця,14,kyiv_grid_00_07,,,,,,,,,OpenStreetMap Overpass API
osm_way_126495105,way/126495105,education,university,Український гідрометеорологічний інститут,,,проспект Науки,37,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_609058460,way/609058460,education,university,Український державний університет фінансів та міжнародної торгівлі (КНТЕУ),КНТЕУ,,,,kyiv_grid_03_02,,,,,,,,,OpenStreetMap Overpass API
osm_relation_16087842,relation/16087842,education,university,Університет «КРОК»,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_44755978,way/44755978,education,university,Університет «Україна»,,,вулиця Хорива,1-Г,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_114113362,way/114113362,education,university,Університет Україна,,,Львівська вулиця,23,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_114113363,way/114113363,education,university,Університет Україна,,,Львівська вулиця,23,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_45588175,way/45588175,education,university,Університет банківської справи,,,Андріївська вулиця,1/1,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_798915668,way/798915668,education,university,Університет менеджменту освіти,,,вулиця Січових Стрільців,52-А,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_50337174,way/50337174,education,university,Університет новітніх технологій,,,Машинобудівний провулок,28,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_156403874,way/156403874,education,university,"Університет туризму, економіки і права",,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_954722031,way/954722031,education,university,Університет імені Бориса Грінченка,Університет ім. Грінченка,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_554714288,way/554714288,education,university,Університет імені Бориса Грінченка,,,вулиця Левка Лукʼяненка,13-Б,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_33729610,way/33729610,education,university,"Учбовий корпус ""В"" НУХТ",,,Тарасівська вулиця,5,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_relation_1447306,relation/1447306,education,university,"Факультет кібернетики, Факультет соціології",Київський національний університет імені Тараса Шевченка,,проспект Академіка Глушкова,4-Д,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_7727873546,node/7727873546,education,university,Факультет психології КНУ,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_relation_1447399,relation/1447399,education,university,"Факультет радіофізики, електроніки та комп'ютерних систем",Київський національний університет імені Тараса Шевченка,,проспект Академіка Глушкова,4-Г,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_8762077019,node/8762077019,education,university,Факультет інформаційних технологій,Київський національний університет імені Тараса Шевченка,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_43836610,way/43836610,education,university,Факультет інформаційних технологій КНУ ім. Тараса Шевченка,КНУ,,вулиця Богдана Гаврилишина,24,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_316564132,way/316564132,education,university,Фізико-хімічний корпус,,,Берестейський проспект,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_29050036,way/29050036,education,university,Фізичний факультет,Київський національний університет імені Тараса Шевченка,,проспект Академіка Глушкова,4,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_33729598,way/33729598,education,university,Хімічний факультет,,,вулиця Гетьмана Павла Скоропадського,14,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_93828952,way/93828952,education,university,ЦКМ НАУ,Національний Авіаційний Університет,,проспект Любомира Гузара,1,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_23694659,way/23694659,education,university,"Центр культури і мистецтв НТУУ ""КПІ""",,,Берестейський проспект,37-І,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_1650205466,node/1650205466,education,university,Центр трансферу технологій,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_relation_31531,relation/31531,education,university,Червоний корпус,,,Володимирська вулиця,60,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_8042301648,node/8042301648,healthcare,alternative,Pacient Club,,,вулиця Нижній Вал,15,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_8708387980,node/8708387980,healthcare,alternative,Аврора,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_9949158143,node/9949158143,healthcare,alternative,Амбулаторія спіни,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_11229783608,node/11229783608,healthcare,alternative,Добродея,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11262712633,node/11262712633,healthcare,alternative,Екомед,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7930485240,node/7930485240,healthcare,alternative,Живе Слово,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_12430353122,node/12430353122,healthcare,alternative,Центр Традиційної Китайської Медицини,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_147539556,way/147539556,healthcare,birthing_centre,Акушерське відділення,Київський міський пологовий будинок №1,,,,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_30174020,way/30174020,healthcare,birthing_centre,Пологове відділення,Київський міський пологовий будинок №1,,Арсенальна вулиця,3,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_108525379,way/108525379,healthcare,birthing_centre,Пологовий будинок №4 (Київський міський центр репродуктивної та перинатальної медицини),,,проспект Володимира Івасюка,16,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_12540988570,node/12540988570,healthcare,blood_bank,,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_182023760,way/182023760,healthcare,blood_bank,Гемафонд,,,Лісозахисний провулок,5,kyiv_grid_03_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_4152851842,node/4152851842,healthcare,blood_bank,Станція переливання крові,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_3190952933,node/3190952933,healthcare,blood_donation,Відділення заготівлі крові,Охматдит,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12543587202,node/12543587202,healthcare,blood_donation,Відділення переливання крові Інституту серцево-судинної хірургії ім. М. М. Амосова,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7055680492,node/7055680492,healthcare,blood_donation,Київський міський центр крові,,,вулиця Миколи Пимоненка,8,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_100738536,way/100738536,healthcare,blood_donation,Київський міський центр крові,,,вулиця Максима Берлинського,12,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4590249889,node/4590249889,healthcare,blood_donation,Центр переливання крові,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4110512391,node/4110512391,healthcare,centre,"Dental Center ""Universitetskyi",КМУ УАНМ,,вулиця Антона Цедіка,7,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7214068092,node/7214068092,healthcare,centre,Garno medica,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_8856857966,node/8856857966,healthcare,centre,Medicline,,,Кудрявський узвіз,4,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_6591679238,node/6591679238,healthcare,centre,Весна-С,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_5013686814,node/5013686814,healthcare,centre,Омега-Київ,,,вулиця Михайла Максимовича,10,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_6387348226,node/6387348226,healthcare,centre,Офтальмологічний центр АЙЛАЗ,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7214072210,node/7214072210,healthcare,centre,Шарітель,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10834419557,node/10834419557,healthcare,centre,Якість життя,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_5263789615,node/5263789615,healthcare,clinic,,,,,,kyiv_grid_01_01,,,,,,,,,OpenStreetMap Overpass API
osm_node_5871952893,node/5871952893,healthcare,clinic,,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10286537097,node/10286537097,healthcare,clinic,,,,,,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_4513632094,node/4513632094,healthcare,clinic,,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12074190551,node/12074190551,healthcare,clinic,,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11739418000,node/11739418000,healthcare,clinic,,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4404250289,node/4404250289,healthcare,clinic,,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_5790003524,node/5790003524,healthcare,clinic,,,,провулок Лобачевського,2,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11405130769,node/11405130769,healthcare,clinic,,,,,,kyiv_grid_08_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_220196460,way/220196460,healthcare,clinic,,,,,,kyiv_grid_00_02,,,,,,,,,OpenStreetMap Overpass API
osm_way_784232098,way/784232098,healthcare,clinic,,,,вулиця Ярослава Мудрого,51,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1459236628,way/1459236628,healthcare,clinic,,,,,,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1419118327,way/1419118327,healthcare,clinic,,,,,,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1415341528,way/1415341528,healthcare,clinic,,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1415867583,way/1415867583,healthcare,clinic,,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_59960439,way/59960439,healthcare,clinic,,,,вулиця Академіка Єфремова,11,kyiv_grid_02_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_317408321,way/317408321,healthcare,clinic,,,,вулиця Академіка Булаховського,26,kyiv_grid_01_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_162003047,way/162003047,healthcare,clinic,,,,вулиця Пономарьова,,kyiv_grid_01_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_1414880283,way/1414880283,healthcare,clinic,,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1493063505,way/1493063505,healthcare,clinic,,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1415723836,way/1415723836,healthcare,clinic,,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_1347949610,way/1347949610,healthcare,clinic,,,,,,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_90453977,way/90453977,healthcare,clinic,,,,Голосіївська вулиця,53,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1443429718,way/1443429718,healthcare,clinic,,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1431804229,way/1431804229,healthcare,clinic,,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1431803606,way/1431803606,healthcare,clinic,,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1443430867,way/1443430867,healthcare,clinic,,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1355361599,way/1355361599,healthcare,clinic,,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_32665746,way/32665746,healthcare,clinic,,,,провулок Алли Горської,6,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1456756231,way/1456756231,healthcare,clinic,,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_379523189,way/379523189,healthcare,clinic,,,,вулиця Андрія Верхогляда,16-А,kyiv_grid_06_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1472689316,way/1472689316,healthcare,clinic,,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1430506836,way/1430506836,healthcare,clinic,,,,,,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1417162104,way/1417162104,healthcare,clinic,,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1426100714,way/1426100714,healthcare,clinic,,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_150171657,way/150171657,healthcare,clinic,,,,Чернігівська вулиця,38/2,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1415724893,way/1415724893,healthcare,clinic,,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_150200117,way/150200117,healthcare,clinic,,,,Полкова вулиця,57,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_52498855,way/52498855,healthcare,clinic,,,,Білоруська вулиця,11-Б,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1433437763,way/1433437763,healthcare,clinic,,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_127864463,way/127864463,healthcare,clinic,,Інститут нейрохірургії імені А. П. Ромоданова,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_1430500947,way/1430500947,healthcare,clinic,,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_1431104263,way/1431104263,healthcare,clinic,,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1431104269,way/1431104269,healthcare,clinic,,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1476168009,way/1476168009,healthcare,clinic,,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_1419151839,way/1419151839,healthcare,clinic,,,,,,kyiv_grid_04_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_1419151840,way/1419151840,healthcare,clinic,,,,,,kyiv_grid_04_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_1417622617,way/1417622617,healthcare,clinic,,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_36118313,way/36118313,healthcare,clinic,,,,проспект Червоної Калини,18-А,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_1493991421,way/1493991421,healthcare,clinic,,,,,,kyiv_grid_06_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_1417572668,way/1417572668,healthcare,clinic,,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_28117297,way/28117297,healthcare,clinic,,,,вулиця Драгоманова,21-А,kyiv_grid_08_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1424597973,way/1424597973,healthcare,clinic,,,,,,kyiv_grid_08_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_30172783,way/30172783,healthcare,clinic,,,,вулиця Архітектора Вербицького,5,kyiv_grid_08_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1529387047,way/1529387047,healthcare,clinic,,,,,,kyiv_grid_08_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1421512212,way/1421512212,healthcare,clinic,,,,,,kyiv_grid_09_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_33746122,way/33746122,healthcare,clinic,,,,вулиця Ореста Левицького,18-Б,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_1444034841,way/1444034841,healthcare,clinic,,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_relation_1610950,relation/1610950,healthcare,clinic,,,,Голосіївський проспект,59-А,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_relation_13608032,relation/13608032,healthcare,clinic,,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_9894980811,node/9894980811,healthcare,clinic,100% життя,,,Межигірська вулиця,87-А,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4872971008,node/4872971008,healthcare,clinic,Acibadem,,,вулиця Саксаганського,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4656743261,node/4656743261,healthcare,clinic,Adonis,,,Жилянська вулиця,72,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_9504320238,node/9504320238,healthcare,clinic,Adonis,,,,,kyiv_grid_07_02,,,,,,,,,OpenStreetMap Overpass API
osm_node_5047593113,node/5047593113,healthcare,clinic,Adonis,,,Дніпровська набережна,26-К,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_9504320239,node/9504320239,healthcare,clinic,Adonis,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_1843284083,node/1843284083,healthcare,clinic,Adonis,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_9504320236,node/9504320236,healthcare,clinic,Adonis,,,Спаська вулиця,39,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_9504320237,node/9504320237,healthcare,clinic,Adonis,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_9504320235,node/9504320235,healthcare,clinic,Adonis,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_803447619,way/803447619,healthcare,clinic,Adonis,,,вулиця Академіка Шалімова,90,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_11177394172,node/11177394172,healthcare,clinic,Alpha Medical,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4076572272,node/4076572272,healthcare,clinic,Alpha Medical,,,вулиця Чорних Запорожців,60-В,kyiv_grid_11_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_1658831913,node/1658831913,healthcare,clinic,Alpha Medical,,,,,kyiv_grid_11_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_4535593960,node/4535593960,healthcare,clinic,Ameda,,,Золотоустівська вулиця,16,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4866642921,node/4866642921,healthcare,clinic,Ameda,,,,,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_285819541,way/285819541,healthcare,clinic,American Medical Center,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12429879171,node/12429879171,healthcare,clinic,AngioLife,AngioLife,,вулиця Андрія Верхогляда,14-А,kyiv_grid_06_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_13895906902,node/13895906902,healthcare,clinic,BINOCULAR,,,вулиця Вʼячеслава Чорновола,8Б,kyiv_grid_10_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_9179503307,node/9179503307,healthcare,clinic,Bilyk Dent,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_8752836040,node/8752836040,healthcare,clinic,BioTexCom,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7039225300,node/7039225300,healthcare,clinic,Calm,Calm.ua,,,,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_7039225301,node/7039225301,healthcare,clinic,Calm,Calm.ua,,,,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_11374036500,node/11374036500,healthcare,clinic,Calm,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_8551214510,node/8551214510,healthcare,clinic,CitiDoctor,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_8038397646,node/8038397646,healthcare,clinic,Clinica 28,,,Ярославська вулиця,28-Б,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7736105486,node/7736105486,healthcare,clinic,Consilium medical,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3258815491,node/3258815491,healthcare,clinic,DIEVO,,,,,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_13512119792,node/13512119792,healthcare,clinic,DR MINDAK | БОТОКС • БІОРЕВІТАЛІЗАЦІЯ • МЕЗОТЕРАПІЯ,,,вулиця Саксаганського,106,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7920543431,node/7920543431,healthcare,clinic,Dental&Skin clinic,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_5927775399,node/5927775399,healthcare,clinic,Divero,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_150639026,way/150639026,healthcare,clinic,Divero,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11007271213,node/11007271213,healthcare,clinic,Dr. Brenner,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10601249978,node/10601249978,healthcare,clinic,Dr. Sosnovenko,,,Новомостицька вулиця,15,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_6050740488,node/6050740488,healthcare,clinic,Ensuria Medical,,,вулиця Анни Ахматової,46,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_5820214254,node/5820214254,healthcare,clinic,EuReCa,,,вулиця Хорива,23-В,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4292787689,node/4292787689,healthcare,clinic,Euroderm,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11238379781,node/11238379781,healthcare,clinic,F. Zone,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4439012074,node/4439012074,healthcare,clinic,Flagman,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_13694586086,node/13694586086,healthcare,clinic,Galatska clinic,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_10945117848,node/10945117848,healthcare,clinic,Good Cells,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12431935855,node/12431935855,healthcare,clinic,HBMedical,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_8321339423,node/8321339423,healthcare,clinic,Haborets Clinic,,,вулиця Юрія Іллєнка,16,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11394269788,node/11394269788,healthcare,clinic,Healthy & Happy,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_2373662042,node/2373662042,healthcare,clinic,Healthy and Happy,,,вулиця Саксаганського,39-А,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4294368610,node/4294368610,healthcare,clinic,HealthyLab,,,вулиця Антоновича,16-В,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_5584621323,node/5584621323,healthcare,clinic,IMP-clinic,,,,,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_5185947366,node/5185947366,healthcare,clinic,Ilaya Family,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_52505182,way/52505182,healthcare,clinic,Institune  of Cell Therapy,,,Мокра вулиця,9,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_997671996,node/997671996,healthcare,clinic,Into-Sana,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_9277542469,node/9277542469,healthcare,clinic,Into-Sana,,,вулиця Нижній Вал,49-А,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_6831360492,node/6831360492,healthcare,clinic,Isida,Ісіда-IVF,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
