source,package_id,package_name,package_title,category,resource_id,resource_name,format,url,status,bytes_or_records,local_path,error
kyivcity,59d679e4-6b00-46d9-b670-b324f1298b40,dovidnyk-pidpryiemstv-ustanov-orhanizatsii-ta-terytorialnykh-orhaniv-raionnykh-v-misti-kyievi-aparat,"Довідник підприємств, установ, організацій та територіальних органів районних в місті Києві державних адміністрацій та організацій, що належать до сфери управління, у тому числі їх ідентифікаційних кодів в Єдиному державному реєстрі юридичних осіб, фізичних осіб - підприємців та громадських формувань, офіційних веб-сайтів, адрес електронної пошти, номерів телефонів, місцезнаходження",managersstructure,95d86f98-c072-4fe3-8a7f-16ff345db2bb,organizations.csv,CSV,https://data.kyivcity.gov.ua/dataset/59d679e4-6b00-46d9-b670-b324f1298b40/resource/95d86f98-c072-4fe3-8a7f-16ff345db2bb/download/organizations.csv,already_exists,1093121,data/kyiv_resilience_data/kyivcity/dovidnyk-pidpryiemstv-ustanov-orhanizatsii-ta-terytorialnykh-orhaniv-raionnykh-v-misti-kyievi-aparat/organizations_95d86f98-c072-4fe3-8a7f-16ff345db2bb.csv,
kyivcity,59d679e4-6b00-46d9-b670-b324f1298b40,dovidnyk-pidpryiemstv-ustanov-orhanizatsii-ta-terytorialnykh-orhaniv-raionnykh-v-misti-kyievi-aparat,"Довідник підприємств, установ, організацій та територіальних органів районних в місті Києві державних адміністрацій та організацій, що належать до сфери управління, у тому числі їх ідентифікаційних кодів в Єдиному державному реєстрі юридичних осіб, фізичних осіб - підприємців та громадських формувань, офіційних веб-сайтів, адрес електронної пошти, номерів телефонів, місцезнаходження",managersstructure,ac930dfb-64c0-44ac-8ebf-2f20d917f489,organizationsUnits.csv,CSV,https://data.kyivcity.gov.ua/dataset/59d679e4-6b00-46d9-b670-b324f1298b40/resource/ac930dfb-64c0-44ac-8ebf-2f20d917f489/download/organizationsunits.csv,already_exists,484776,data/kyiv_resilience_data/kyivcity/dovidnyk-pidpryiemstv-ustanov-orhanizatsii-ta-terytorialnykh-orhaniv-raionnykh-v-misti-kyievi-aparat/organizationsunits_ac930dfb-64c0-44ac-8ebf-2f20d917f489.csv,
kyivcity,59d679e4-6b00-46d9-b670-b324f1298b40,dovidnyk-pidpryiemstv-ustanov-orhanizatsii-ta-terytorialnykh-orhaniv-raionnykh-v-misti-kyievi-aparat,"Довідник підприємств, установ, організацій та територіальних органів районних в місті Києві державних адміністрацій та організацій, що належать до сфери управління, у тому числі їх ідентифікаційних кодів в Єдиному державному реєстрі юридичних осіб, фізичних осіб - підприємців та громадських формувань, офіційних веб-сайтів, адрес електронної пошти, номерів телефонів, місцезнаходження",managersstructure,4431d4dc-cf50-4f73-94c0-7dc2db4efe14,posts.csv,CSV,https://data.kyivcity.gov.ua/dataset/59d679e4-6b00-46d9-b670-b324f1298b40/resource/4431d4dc-cf50-4f73-94c0-7dc2db4efe14/download/posts.csv,already_exists,50906,data/kyiv_resilience_data/kyivcity/dovidnyk-pidpryiemstv-ustanov-orhanizatsii-ta-terytorialnykh-orhaniv-raionnykh-v-misti-kyievi-aparat/posts_4431d4dc-cf50-4f73-94c0-7dc2db4efe14.csv,
kyivcity,dc5b21ba-8d5c-4f49-a8a7-88a90020480d,perelik-pereviznykiv-shcho-nadaiut-transportni-posluhy-z-perevezennia-pasazhyriv-misky-dep-transport,"Перелік перевізників, що надають транспортні послуги з перевезення пасажирів міським електричним та автомобільним транспортом, зокрема маршрути перевезень",transport,dac5b778-0bf9-454a-aa21-6a16dae97083,agency.csv,CSV,https://data.kyivcity.gov.ua/dataset/dc5b21ba-8d5c-4f49-a8a7-88a90020480d/resource/dac5b778-0bf9-454a-aa21-6a16dae97083/download/agency.csv,already_exists,2167,data/kyiv_resilience_data/kyivcity/perelik-pereviznykiv-shcho-nadaiut-transportni-posluhy-z-perevezennia-pasazhyriv-misky-dep-transport/agency_dac5b778-0bf9-454a-aa21-6a16dae97083.csv,
kyivcity,0f67b9df-a67b-4c92-9e20-ae14e8937a65,perelik-sportyvnykh-shkil-dep-sport,Перелік спортивних шкіл,education,60475ad7-98da-4fa1-8bbd-b336ada8930e,sportSchools.json,JSON,https://data.kyivcity.gov.ua/uploads/versions/version_57027f91_v1.1.json,already_exists,67856,data/kyiv_resilience_data/kyivcity/perelik-sportyvnykh-shkil-dep-sport/sportschools_60475ad7-98da-4fa1-8bbd-b336ada8930e.json,
kyivcity,32003b24-4af7-4f8a-80f0-0a79131d2adb,pereliky-osbb-ta-zhbk-dep-zhki,Переліки ОСББ та ЖБК,infrastructure,44486b77-c141-4dd2-811a-32c26793c1ad,organization.csv,CSV,https://data.kyivcity.gov.ua/dataset/32003b24-4af7-4f8a-80f0-0a79131d2adb/resource/44486b77-c141-4dd2-811a-32c26793c1ad/download/organization.csv,already_exists,915616,data/kyiv_resilience_data/kyivcity/pereliky-osbb-ta-zhbk-dep-zhki/organization_44486b77-c141-4dd2-811a-32c26793c1ad.csv,
kyivcity,b424650f-c5b1-4a0c-bffb-51c63fd99560,reiestr-pidpryiemstv-ta-orhanizatsii-iaki-zdiisniuiut-obsluhovuvannia-zhytlovoho-fondu-na-t-dep-zhki,"Реєстр підприємств та організацій, які здійснюють обслуговування житлового фонду на території міста Києва",infrastructure,970637ef-ff5e-42d9-8d51-9ac3893af9d6,areaServed.csv,CSV,https://data.kyivcity.gov.ua/dataset/b424650f-c5b1-4a0c-bffb-51c63fd99560/resource/970637ef-ff5e-42d9-8d51-9ac3893af9d6/download/areaserved.csv,already_exists,3117942,data/kyiv_resilience_data/kyivcity/reiestr-pidpryiemstv-ta-orhanizatsii-iaki-zdiisniuiut-obsluhovuvannia-zhytlovoho-fondu-na-t-dep-zhki/areaserved_970637ef-ff5e-42d9-8d51-9ac3893af9d6.csv,
kyivcity,b424650f-c5b1-4a0c-bffb-51c63fd99560,reiestr-pidpryiemstv-ta-orhanizatsii-iaki-zdiisniuiut-obsluhovuvannia-zhytlovoho-fondu-na-t-dep-zhki,"Реєстр підприємств та організацій, які здійснюють обслуговування житлового фонду на території міста Києва",infrastructure,a8222ff7-d9fe-496f-b479-d53f65176beb,provider.csv,CSV,https://data.kyivcity.gov.ua/dataset/b424650f-c5b1-4a0c-bffb-51c63fd99560/resource/a8222ff7-d9fe-496f-b479-d53f65176beb/download/provider.csv,already_exists,10571,data/kyiv_resilience_data/kyivcity/reiestr-pidpryiemstv-ta-orhanizatsii-iaki-zdiisniuiut-obsluhovuvannia-zhytlovoho-fondu-na-t-dep-zhki/provider_a8222ff7-d9fe-496f-b479-d53f65176beb.csv,
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,58f0c3d0-9409-4de9-92c8-de4afa035efd,GTFSStatic,TXT,http://193.23.225.211:8002/export-gtfs-static,already_exists,1168292,data/kyiv_resilience_data/kyivcity/rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport/gtfsstatic_58f0c3d0-9409-4de9-92c8-de4afa035efd.txt,
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,4b2dec17-7553-4317-a361-3f23be3b300f,stopsInterchangeKyivCityExpress,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/21/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=json,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,294c28b3-b32d-4957-ba59-b8f866140324,stopsKyivCityExpress,GeoJSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/10/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Meter&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,77325f5c-57d0-4f79-844a-cc73675f9743,routeTaxi,GeoJSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/1/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Meter&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,e9d7590e-55ff-4d5d-8b5a-251900ef1967,routes,CSV,https://data.kyivcity.gov.ua/dataset/7b958c05-43ba-4ae5-b541-01904d658030/resource/e9d7590e-55ff-4d5d-8b5a-251900ef1967/download/routes.csv,already_exists,25490,data/kyiv_resilience_data/kyivcity/rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport/routes_e9d7590e-55ff-4d5d-8b5a-251900ef1967.csv,
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,c4d2ed78-4335-4c79-8e41-1d2954d03931,stopTimesKyivCityExpress,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/20/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,a4fd8556-025a-4e14-bc75-99e4c018d2b9,kyivCityExpress,GeoJSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/11/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,3ca6d5c4-7e00-4e8f-a2e7-bedfe61237f4,stopsInterchangeKyivFunicular,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/19/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,53cb69a6-6478-4799-abd5-3380a26d6f58,timePeriodKyivFunicular,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/18/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,045dfda9-a8cf-4704-8012-f6f8ea05864e,stopTimesKyivFunicular,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/17/query?where=&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,f8fdfebf-ffe5-4ee0-82c3-505213542271,calendarKyivFunicular,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/16/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,f6f83ab2-3818-4d8c-93db-19dcda89cce9,kyivFunicular,GeoJSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/8/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,f7d0b201-c3c4-4f97-977c-91a3f144588c,stopsInterchangeUnderground,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/15/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,b1352a36-3b4d-4a4d-b73d-162479c71bd0,timePeriodUnderground,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/14/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,b7429519-c76d-4a10-a898-896fddf2f37e,stopTimesUnderground,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/13/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,b675a915-11fb-470e-af53-5c7f657b7d11,calendarUnderground,JSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/12/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=pjson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,5e385793-58e2-49eb-b856-a963dd7486bb,underground,GeoJSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/KYIV_API/transport_public/MapServer/5/query?where=1%3D1&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Meter&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,7b958c05-43ba-4ae5-b541-01904d658030,rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport,Розклад руху міського електричного та автомобільного транспорту,transport,224537e0-271e-49a3-bf9a-840e9f37c882,agency.csv,CSV,https://data.kyivcity.gov.ua/dataset/7b958c05-43ba-4ae5-b541-01904d658030/resource/224537e0-271e-49a3-bf9a-840e9f37c882/download/agency.csv,already_exists,2334,data/kyiv_resilience_data/kyivcity/rozklad-rukhu-miskoho-elektrychnoho-ta-avtomobilnoho-transportu-dep-transport/agency_224537e0-271e-49a3-bf9a-840e9f37c882.csv,
kyivcity,c1b83b24-d5b7-4c11-be4b-bc9fd6608738,velosypedna-merezha-kyieva-dep-transport,Велосипедна мережа Києва,transport,52189675-e9d2-402d-b537-cc0f2ca3c41a,bicycleNetwork,GeoJSON,https://gisserver.kyivcity.gov.ua/mayno/rest/services/KYIV_API/velomap/MapServer/0/query?where=1%3D1&outFields=*&outSR=4326&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,34b1729a-56c2-410a-b55a-4c93e1b88f5c,vidomosti-pro-iarmarky-strok-provedennia-mistse-kilkist-ta-vartist-mists-orhanizatoriv--dep-industry,"Відомості про ярмарки (строк проведення, місце, кількість та вартість місць), організаторів ярмарків, договори, укладені з організаторами таких ярмарків",trade,a50fdac4-172f-4722-8c39-5803598a0563,cancelledProductSubgroups,GeoJSON,https://gisserver.kyivcity.gov.ua/mayno/rest/services/KYIV_API/Trade_api/MapServer/9/query?where=&text=&objectIds=&time=&timeRelation=esriTimeRelationOverlaps&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&havingClause=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&historicMoment=&returnDistinctValues=false&resultOffset=&resultRecordCount=&returnExtentOnly=false&sqlFormat=none&datumTransformation=&parameterValues=&rangeValues=&quantizationParameters=&uniqueIds=&returnUniqueIdsOnly=false&featureEncoding=esriDefault&f=geojson,error,,,<HTTPError 404: 'Not Found'>
