uid,authorityName,authorityId,title,validFrom,url,text,bibliographicCitation,legalActTitle,legalActId,legalActIssued,basicEvalDate,basicEvalUrl,basicEvalText,basicEvalBibliographicCitation,repeatEvalDate,repeatEvalUrl,repeatEvalText,repeatEvalBibliographicCitation,periodEvalDate,periodEvalURL,periodEvalText,periodEvalBibliographicCitation
2016-10,ВО КМР (Київська міська державна адміністрація),22527,"«Про деякі питання проведення експертизи кошторисної частини проектної документації будівництва та кошторисів ремонтних робіт, які виконуються за рахунок коштів бюджету міста Києва»",2016-05-26,https://kyivcity.gov.ua/npa/pro_deyaki_pitannya_provedennya_espertizi_koshtorisno_chastini_proektno_dokumentatsi_budivnitstva_ta_koshtorisiv_remontnikh_robit_yaki_vikonuyutsya_za_rakhunok_koshtiv_byudzhetu_mista_kiyeva_332637/File_9uitgurvka_kmda__358/,КМДА № 358,null,"Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26.05.2016 № 358 «Про деякі питання проведення експертизи кошторисної частини проектної документації будівництва та кошторисів ремонтних робіт, які виконуються за рахунок коштів бюджету міста Києва»",358,2016-05-26,null,null,null,null,2017-05-26,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_zdiysnennya_povtornogo_vidstezhennya_rezultativnosti_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_26052016_r__358_pro_deyaki_pitannya_provedennya_ekspertizi_koshtorisno_chastini_proek_231558/,"Звіт про здійснення повторного відстеження результативності розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26.05.2016 р. № 358 «Про деякі питання проведення експертизи кошторисної частини проектної документації будівництва та кошторисів ремонтних робіт, які виконуються за рахунок коштів бюджету міста Києва»",null,2023-07-25,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_zdiysnennya_periodichnogo_vidstezhennya_rezultativnosti_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_26052016_r__358_pro_deyaki_pitannya_provedennya_ekspertizi_koshtorisno_chastini_proektno_dokum/,"Звіт про здійснення періодичного відстеження результативності розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26.05.2016 р. № 358 «Про деякі питання проведення експертизи кошторисної частини проектної документації будівництва та кошторисів ремонтних робіт, які виконуються за рахунок коштів бюджету міста Києва»",null
2016-11,ВО КМР (Київська міська державна адміністрація),22527,"«Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 24 вересня 2014 року № 1056 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними державними закладами охорони здоров’я»",2016-03-18,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya__vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_24_veresnya_2014_roku__1056_pro_vstanovlennya_tarifiv_na_platni_poslugi_z_medichnogo_obslugovuvannya_yaki_nadayutsya_likuvalno_331298/b4fu5yxyx8_kmda__163/,КМДА № 163,null,"Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 18.03.2016 № 163 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 24 вересня 2014 року № 1056 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними державними закладами охорони здоров’я»",163,2016-03-18,null,null,null,null,2017-05-12,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_povtorne_vidstezhennya_rezultativnosti_regulyatornogo_akta_-_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_18_bereznya_2016_roku__163_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_or_231562/,"Звіт про повторне відстеження результативності регуляторного акта - розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 18 березня 2016 року № 163 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 24 вересня 2014 року № 1056 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними державними закладами охорони здоров’я»",null,2023-09-20,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_periodichne_vidstezhennya_rezultativnosti_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_18032016__163_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derz/zvit_pro_period_vidstezh_163/,Звіт_про_період_відстеж_163,null
2016-12,ВО КМР (Київська міська державна адміністрація),22527,"«Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 лютого 2015 року № 171 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними комунальними закладами охорони здоров’я»",2016-01-26,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_26_lyutogo_2015_roku__171_pro_vstanovlennya_tarifiv_na_platni_poslugi_z_medichnogo__obslugovuvannya_yaki_nadayutsya_likuvalno-p_330020/f0bhrsfojf_kmda__27/,КМДА № 27,null,"Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26.01.2016 № 27 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 лютого 2015 року № 171 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними комунальними закладами охорони здоров’я»",27,2016-01-26,2015-10-22,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_bazove_vidstezhennya_rezultativnosti_proektu_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko__231629/,"Звіт про базове відстеження результативності проекту розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 лютого 2015 року № 171 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними комунальними закладами охорони здоров’я»",null,2017-03-28,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_povtorne_vidstezhennya_rezultativnosti_regulyatornogo_akta_-_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi___vid_26_sichnya_2016_roku__27_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_or_231566/,"Звіт про повторне відстеження результативності регуляторного акта - розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 січня 2016 року № 27 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 лютого 2015року № 171 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними комунальними закладами охорони здоров’я»",null,2023-06-12,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_periodichne_vidstezhennya_rezultativnosti_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_26012016__27_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzh/zvit_pro_period_vidstezh_rozpor_27_10_obektiv_1/,"Звіт про періодичне відстеження результативності розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26.01.2016 № 27 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 лютого 2015 року № 171 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувальнопрофілактичними комунальними закладами охорони здоров’я»",null
2015-01,ВО КМР (Київська міська державна адміністрація),22527,"«Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 24 вересня 2014 року № 1056 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними державними закладами охорони здоров’я»",2015-11-26,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_24_veresnya_2014_roku__1056_pro_vstanovlennya_tarifiv_na_platni_poslugi_z_medichnogo_obslugovuvannya_yaki_nadayutsya_likuvalno-_328992/ql2xmwf1nz_kmda__1144/,КМДА № 1144,null,"Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26.11.2015 № 1144 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 24 вересня 2014 року № 1056 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними державними закладами охорони здоров’я»",1144,2015-11-26,null,null,null,null,2016-12-14,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_povtorne_vidstezhennya_rezultativnostirozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_26112015__1144_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_ki_231583/,"Звіт про повторне відстеження результативностірозпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26.11.2015 № 1144 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 24 вересня 2014 року № 1056 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними державними закладами охорони здоров’я»",null,2026-05-04,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/NPA_1044684/zvit_1044685/,"Звіт про періодичне відстеження результативності розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26.11.2015 № 1144 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 24 вересня 2014 року № 1056 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними державними закладами охорони здоров'я»",null
2015-02,ВО КМР (Київська міська державна адміністрація),22527,"«Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 11 червня 2015 року № 557 «Про встановлення тарифів на платні послуги за нозологіями та послуги, що входять до їх складу, які надають лікувально-профілактичні державні та комунальні заклади охорони здоров’я»",2015-11-06,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_11_chervnya_2015_roku__557_pro_vstanovlennya_tarifiv_na_platni_poslugi_za_nozologiyami_ta_poslugi_scho_vkhodyat_do_kh_skladu_yaki_322966/nfehdmatfw_kmda__1081/,КМДА № 1081,null,"Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 06.11.2015 № 1081 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 11 червня 2015 року № 557 «Про встановлення тарифів на платні послуги за нозологіями та послуги, що входять до їх складу, які надають лікувально-профілактичні державні та комунальні заклади охорони здоров’я»",1081,2015-11-06,null,null,null,null,2016-11-24,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_povtorne_vidstezhennya_rezultativnosti_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_06112015__1081pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_ki_231587/,"Звіт про повторне відстеження результативності розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 06.11.2015 № 1081«Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 11 червня 2015 року № 557 «Про встановлення тарифів на платні послуги за нозологіями та послуги, що входять до їх складу, які надають лікувально-профілактичні державні та комунальні заклади охорони здоров’я»",null,2026-03-27,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/NPA_1042866/zvit_1042867/,"Звіт про періодичне відстеження результативності розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 06.11.2015 № 1081 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 11 червня 2015 року № 557 «Про встановлення тарифів на платні послуги за нозологіями та послуги, що входять до їх складу, які надають лікувально-профілактичні державні та комунальні заклади охорони здоров’я»",null
2015-03,ВО КМР (Київська міська державна адміністрація),22527,"«Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 лютого 2015 року № 171 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними комунальними закладами охорони здоров’я»",2015-10-12,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_26_lyutogo_2015_roku__171_pro_vstanovlennya_tarifiv_na_platni_poslugi_z_medichnogo_obslugovuvannya_yaki_nadayutsya_likuvalno-pr_328435/urjjg9b76i_kmda__1023/,КМДА № 1023,null,"Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 12.10.2015 № 1023 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 лютого 2015 року № 171 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними комунальними закладами охорони здоров’я»",1023,2015-10-12,2015-06-11,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_bazove_vidstezhennya_rezultativnosti_proektu_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko__231638/,"Звіт про базове відстеження результативності проекту розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 лютого 2015 року № 171 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними комунальними закладами охорони здоров’я»",null,2016-11-03,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_povtorne_vidstezhennya_rezultativnostirozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_12102015__1023_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_ki_231592/,"Звіт про повторне відстеження результативностірозпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 12.10.2015 № 1023 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 лютого 2015 року № 171«Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними комунальними закладами охорони здоров’я»",null,2026-03-27,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/NPA_1042882/zvit_1042884/,"Звіт про періодичне відстеження результативності розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 12.10.2015 № 1023 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 лютого 2015 року № 171 «Про встановлення тарифів на платні послуги з медичного обслуговування, які надаються лікувально-профілактичними комунальними закладами охорони здоров’я»",null
2015-04,ВО КМР (Київська міська державна адміністрація),22527,«Про внесення змін до наказу Головного управління транспорту та зв`язку виконавчого органу Київської міської ради (Київської міської державної адміністрації) № 107 від 22.07.2009 р.»,2015-08-18,null,null,null,Наказ виконавчого органу Київської міської ради (Київської міської державної адміністрації),Н-154,2015-08-18,null,null,null,null,2016-10-17,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_povtorne_vidstezhennya_rezultativnosti_regulyatornogo_akta_-_nakazu_departamentu_transportno_infrastrukturi_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_nakazu_golovnogo_upravlinn_231593/,Звіт про повторне відстеження результативності регуляторного акта - наказу Департаменту транспортної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації) «Про внесення змін до наказу Головного управління транспорту та зв’язку виконавчого органу Київської міської ради (Київської міської державної адміністрації) № 107 від 22.07.2009»,null,2024-02-08,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_periodichne_vidstezhennya_rezultativnosti_regulyatornogo_akta_-_nakazu_departamentu_transportno_infrastrukturi_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_18082015__n-154_pro_vnesennya_zmin_do_nakazu_golovnogo_u/,Звіт про періодичне відстеження результативності регуляторного акта - наказу Департаменту транспортної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 18.08.2015 № Н-154 «Про внесення змін до наказу Головного управління транспорту та зв’язку виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 22.07.2009 № 107»,null
2015-05,ВО КМР (Київська міська державна адміністрація),22527,"«Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 11 вересня 2009 року № 1036 «Про вдосконалення порядку здійснення внутрішнього фінансового контролю підприємств, установ та організацій комунальної форми власності міста та районів міста Києва, а також державних підприємств, що перебувають у сфері управління виконавчого органу Київської міської ради (Київської міської державної адміністрації)»",2015-08-03,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_11_veresnya_2009_roku__1036_pro_vdoskonalennya_poryadku_zdiysnennya_vnutrishnogo_finansovogo_kontrolyu_pidpriyemstv_ustanov_ta_o_326943/kqvhwpwygs_kmda__755/,КМДА № 755,null,"Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 03.08.2015 № 755 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 11 вересня 2009 року № 1036 «Про вдосконалення порядку здійснення внутрішнього фінансового контролю підприємств, установ та організацій комунальної форми власності міста та районів міста Києва, а також державних підприємств, що перебувають у сфері управління виконавчого органу Київської міської ради (Київської міської державної адміністрації)»",755,2015-08-03,null,null,null,null,2016-08-08,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_zdiysnennya_povtornogo_vidstezhennya_rezultativnosti_regulyatornogo_aktu_-_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_03082015_755_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_o_231603/,"Звіт про здійснення повторного відстеження результативності регуляторного акту - розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 03.08.2015 №755 «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 11 вересня 2009 року № 1036 «Про вдосконалення порядку здійснення внутрішнього фінансового контролю підприємств, установ та організацій комунальної форми власності міста та районів міста Києва, а також державних підприємств, що перебувають у сфері управління виконавчого органу Київської міської ради (Київської міської державної адміністрації)»",null,2025-10-08,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_provedennya_periodichnogo_vidstezhennya_rezultativnosti_regulyatornogo_akta__rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_03082015_755_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_k/zvit_1032989/,"Звіт про проведення періодичного відстеження результативності регуляторного акта – розпорядження КМДА від 03.08.2015 №755 «Про внесення змін до розпорядження КМДА від 11 вересня 2009 року №1036 «Про вдосконалення порядку здійснення внутрішнього фінансового контролю підприємств, установ та організацій комунальної форми власності міста та районів міста Києва, а також державних підприємств, що перебувають у сфері управління КМДА»",null
2015-06,ВО КМР (Київська міська державна адміністрація),22527,"«Про затвердження Комплексної схеми розміщення тимчасових споруд торговельного, побутового, соціально-культурного чи іншого призначення для здійснення підприємницької діяльності в місті Києві»",2015-06-16,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_kompleksno_skhemi_rozmischennya_timchasovikh_sporud_torgovelnogo_pobutovogo_sotsialno-kulturnogo_chi_inshogo_priznachennya_dlya_zdiysnennya_pidpriyemnitsko_diyalnosti_v_m_kiyevi_325886/gpf5h5xwjh_kmda__585/,КМДА № 585,null,"Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 16.06.2015 № 585 «Про затвердження Комплексної схеми розміщення тимчасових споруд торговельного, побутового, соціально-культурного чи іншого призначення для здійснення підприємницької діяльності в місті Києві»",585,2015-06-16,null,null,null,null,2018-11-13,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_vidstezhennya_rezultativnosti_regulyatornogo_akta__rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_16_chervnya_2015_roku__585_pro_zatverdzhennya_kompleksno_skhemi_rozmischennya_timchasovikh_sporud_t/,"Звіт про відстеження результативності регуляторного акта – розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 16 червня 2015 року № 585 «Про затвердження Комплексної схеми розміщення тимчасових споруд торговельного, побутового, соціально-культурного чи іншого призначення для здійснення підприємницької діяльності в м. Києві»",null,2025-08-26,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_vidstezhennya_rezultativnosti_regulyatornogo_akta__rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_16_chervnya_2015_roku__585_pro_zatverdzhennya_kompleksno_skhemi_rozmischennya_timchasovikh/zvit_1029914/,"Звіт про відстеження результативності регуляторного акта – розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 16 червня 2015 року № 585 «Про затвердження Комплексної схеми розміщення тимчасових споруд торговельного, побутового, соціально-культурного чи іншого призначення для здійснення підприємницької діяльності в м. Києві»",null
2015-07,ВО КМР (Київська міська державна адміністрація),22527,"«Про встановлення тарифів на платні послуги за нозологіями та послуги, що входять до їх складу, які надають лікувально-профілактичні державні та комунальні заклади охорони здоров’я»",2015-06-11,https://kyivcity.gov.ua/npa/pro_vstanovlennya_tarifiv_na_platni_poslugi_za_nozologiyami_ta_poslugi_scho_vkhodyat_do_kh_skladu_yaki_nadayut_likuvalno-profilaktichni_derzhavni_ta_komunalni_zakladi_okhoroni_zdorovya_325759/gqafyowkcv_kmda__557/,КМДА № 557,null,"Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 11.06.2015 № 557 «Про встановлення тарифів на платні послуги за нозологіями та послуги, що входять до їх складу, які надають лікувально-профілактичні державні та комунальні заклади охорони здоров’я»",557,2015-06-11,2018-06-21,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_bazove_vidstezhennya_rezultativnosti_proektu_rozporyadzhennya_kmda_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_11_chervnya_2015_roku__557_pro_vstanovlennya_tarifiv_na_platn/,"Звіт про базове відстеження результативності проекту розпорядження КМДА «Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 11 червня 2015 року № 557 «Про встановлення тарифів на платні послуги за нозологіями та послуги, що входять до їх складу, які надають лікувально-профілактичні державні та комунальні заклади охорони здоров’я»",null,2016-07-28,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_povtorne_vidstezhennya_rezultativnosti_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_11062015__557_pro_vstanovlennya_tarifiv_na_platni_poslugi_za_nozologiyami_ta_poslugi_scho_vkhodyat_231604/,"Звіт про повторне відстеження результативності розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 11.06.2015 № 557 «Про встановлення тарифів на платні послуги за нозологіями та послуги, що входять до їх складу, які надають державні та комунальні заклади охорони здоров’я»",null,2026-02-06,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/NPA_1040376/zvit_pro_period_vidstezhen_rozpor_557/,"Звіт про періодичне відстеження результативності розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 11.06.2015 № 557 «Про встановлення тарифів на платні послуги за нозологіями та послуги, що входять до їх складу, які надають лікувально-профілактичні державні та комунальні заклади охорони здоров’я»",null
2015-08,ВО КМР (Київська міська державна адміністрація),22527,«Про проведення ярмарків у місті Києві»,2015-05-26,https://kyivcity.gov.ua/npa/pro_provedennya_yarmarkiv_u_misti_kiyevi_325471/whjmd68oj2_kmda__507/,КМДА № 507,null,Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26.05.2015 № 507 «Про проведення ярмарків у місті Києві»,507,2015-05-26,null,null,null,null,2016-08-17,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_povtorne_vidstezhennya_rezultativnosti_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_26_travnya_2015_roku__507_pro_provedennya_yarmarkiv_u_misti_kiyevi/,Звіт про повторне відстеження результативності розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 травня 2015 року № 507 «Про проведення ярмарків у місті Києві»,null,2025-12-04,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_periodichne_vidstezhennya_rezultativnosti_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_26_travnya_2015_roku__507_pro_provedennya_yarmarkiv_u_misti_kiyevi_1037031/zvit_1037032/,Звіт про періодичне відстеження результативності розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 26 травня 2015 року № 507 «Про проведення ярмарків у місті Києві»,null
2015-09,ВО КМР (Київська міська державна адміністрація),22527,«Про затвердження Порядку розміщення засобів пересувної дрібнороздрібної торговельної мережі та об’єктів сезонної дрібнороздрібної торговельної мережі в місті Києві»,2015-04-02,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_poryadku_rozmischennya_zasobiv_peresuvno_dribnorozdribno_torgovelno_merezhi_v_misti_kiyevi_324336/iyrunaoeqd_kmda__300/,КМДА № 300,null,Розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 02.04.2015 № 300 «Про затвердження Порядку розміщення засобів пересувної дрібнороздрібної торговельної мережі та об’єктів сезонної дрібнороздрібної торговельної мережі в місті Києві»,300,2015-04-02,null,null,null,null,2016-08-09,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/zvit_pro_povtornevidstezhennya_rezultativnosti_regulyatornogo_akta__rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_02_kvitnya_2015_roku__300_pro_zatverdzhennya_poryadku_rozmischennya_zasobiv_peresuv_231602/,Звіт про повторневідстеження результативності регуляторного акта – розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 02 квітня 2015 року № 300 «Про затвердження Порядку розміщення засобів пересувної дрібнороздрібної торговельної мережі та об’єктів сезонної дрібнороздрібної торговельної мережі в місті Києві»,null,2025-12-22,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122/NPA_1038155/zvit_1038156/,Звіт про періодичне відстеження результативності регуляторного акта – розпорядження КМДА від 02.04.2015 № 300 «Про затвердження Порядку розміщення засобів пересувної дрібнороздрібної торговельної мережі та об'єктів сезонної дрібнороздрібної торговельної мережі в місті Києві»,null
